233.75,251.75,713.5,0.0,0.0,0.0,0.0,776.25,738.5,708.5,684.0,663.25,645.0,628.75,614.0,600.75,588.5,577.0,566.5,556.5,547.25,538.5,530.0,522.0,514.5,507.25,500.25,493.75,487.25,481.0,475.25,469.5,464.0,458.5,453.25,448.25,443.5,438.75,434.0,429.5,425.25,421.0,416.75,412.75,408.75,405.0,401.0,397.5,393.75,390.25,386.75,383.5,380.0,376.75,373.5,370.5,367.25,364.25,361.25,358.5,355.5,352.75,350.0,347.25,344.5,341.75,339.25,336.75,334.25,331.75,329.25,326.75,324.5,322.0,319.75,317.5,315.25,313.0,310.75,308.75,306.5,304.5,302.5,300.25,298.25,296.25,294.25,292.5,290.5,288.5,286.75,285.0,283.0,281.25,279.5,277.75,276.0,274.25,272.5,271.0,269.25
236.5,310.5,0.0,708.0,0.0,619.0,569.75,772.5,735.75,706.5,682.5,661.75,643.75,627.75,613.25,600.0,587.75,576.25,565.75,556.0,546.5,537.75,529.5,521.5,514.0,506.75,499.75,493.0,486.75,480.5,474.5,468.75,463.25,458.0,452.75,447.75,443.0,438.25,433.5,429.0,424.75,420.5,416.25,412.25,408.25,404.25,400.5,397.0,393.25,389.75,386.25,382.75,379.5,376.25,373.0,370.0,366.75,363.75,360.75,358.0,355.0,352.25,349.5,346.75,344.0,341.25,338.75,336.25,333.75,331.25,328.75,326.25,324.0,321.5,319.25,317.0,314.75,312.5,310.25,308.25,306.0,304.0,302.0,299.75,297.75,295.75,294.0,292.0,290.0,288.25,286.25,284.5,282.5,280.75,279.0,277.25,275.5,273.75,272.0,270.5,268.75
239.5,318.0,0.0,0.0,0.0,614.75,0.0,769.0,733.25,704.75,681.0,660.5,642.75,626.75,612.25,599.0,586.75,575.5,565.0,555.25,545.75,537.0,528.75,520.75,513.25,506.0,499.0,492.5,486.0,480.0,474.0,468.25,462.75,457.5,452.25,447.25,442.25,437.5,433.0,428.5,424.0,419.75,415.75,411.75,407.75,403.75,400.0,396.25,392.75,389.25,385.75,382.25,379.0,375.75,372.5,369.25,366.25,363.25,360.25,357.25,354.5,351.75,349.0,346.25,343.5,340.75,338.25,335.75,333.25,330.75,328.25,325.75,323.5,321.0,318.75,316.5,314.25,312.0,309.75,307.75,305.5,303.5,301.5,299.25,297.25,295.25,293.5,291.5,289.5,287.75,285.75,284.0,282.0,280.25,278.5,276.75,275.0,273.25,271.5,270.0,268.25
242.75,281.75,709.75,0.0,0.0,610.5,561.75,765.5,730.75,702.75,679.25,659.25,641.5,625.75,611.25,598.25,586.0,574.75,564.25,554.5,545.25,536.5,528.0,520.25,512.5,505.5,498.5,491.75,485.5,479.25,473.5,467.75,462.25,456.75,451.5,446.5,441.75,437.0,432.25,428.0,423.5,419.25,415.0,411.0,407.0,403.25,399.5,395.75,392.25,388.5,385.25,381.75,378.5,375.25,372.0,368.75,365.75,362.75,359.75,356.75,354.0,351.25,348.25,345.5,343.0,340.25,337.75,335.25,332.5,330.25,327.75,325.25,323.0,320.5,318.25,316.0,313.75,311.5,309.25,307.25,305.0,303.0,301.0,298.75,296.75,294.75,293.0,291.0,289.0,287.25,285.25,283.5,281.5,279.75,278.0,276.25,274.5,272.75,271.0,269.5,267.75
246.5,301.5,0.0,680.5,0.0,606.25,0.0,762.25,728.25,700.75,677.75,658.0,640.5,624.75,610.5,597.25,585.25,574.0,563.5,553.75,544.5,535.75,527.5,519.5,512.0,504.75,497.75,491.25,484.75,478.75,472.75,467.0,461.5,456.25,451.0,446.0,441.0,436.5,431.75,427.25,423.0,418.75,414.5,410.5,406.5,402.75,399.0,395.25,391.5,388.0,384.5,381.25,377.75,374.5,371.5,368.25,365.25,362.25,359.25,356.25,353.5,350.5,347.75,345.0,342.5,339.75,337.25,334.5,332.0,329.5,327.25,324.75,322.25,320.0,317.75,315.5,313.25,311.0,308.75,306.75,304.5,302.5,300.25,298.25,296.25,294.25,292.25,290.5,288.5,286.5,284.75,283.0,281.0,279.25,277.5,275.75,274.0,272.25,270.5,268.75,267.25
250.5,304.75,744.75,0.0,0.0,601.75,801.5,759.0,726.0,699.0,676.25,656.75,639.25,623.75,609.5,596.5,584.5,573.25,562.75,553.0,543.75,535.0,526.75,518.75,511.25,504.0,497.25,490.5,484.25,478.0,472.25,466.5,461.0,455.5,450.5,445.5,440.5,435.75,431.25,426.75,422.25,418.0,414.0,410.0,406.0,402.0,398.25,394.5,391.0,387.5,384.0,380.5,377.25,374.0,370.75,367.75,364.5,361.5,358.5,355.75,352.75,350.0,347.25,344.5,341.75,339.25,336.5,334.0,331.5,329.0,326.5,324.25,321.75,319.5,317.25,315.0,312.75,310.5,308.25,306.0,304.0,302.0,299.75,297.75,295.75,293.75,291.75,289.75,288.0,286.0,284.25,282.25,280.5,278.75,277.0,275.25,273.5,271.75,270.0,268.25,266.75
255.0,305.5,261.75,0.0,0.0,597.25,797.0,755.75,723.5,697.25,674.75,655.5,638.25,622.75,608.5,595.5,583.75,572.5,562.0,552.25,543.0,534.25,526.0,518.25,510.75,503.5,496.5,490.0,483.5,477.5,471.5,465.75,460.25,455.0,449.75,444.75,440.0,435.25,430.5,426.0,421.75,417.5,413.25,409.25,405.25,401.5,397.75,394.0,390.5,386.75,383.5,380.0,376.75,373.5,370.25,367.0,364.0,361.0,358.0,355.0,352.25,349.5,346.75,344.0,341.25,338.5,336.0,333.5,331.0,328.5,326.0,323.5,321.25,319.0,316.5,314.25,312.0,309.75,307.75,305.5,303.5,301.25,299.25,297.25,295.25,293.25,291.25,289.25,287.5,285.5,283.75,281.75,280.0,278.25,276.5,274.5,273.0,271.25,269.5,267.75,266.0
260.0,306.25,293.5,661.5,656.75,0.0,792.75,752.75,721.25,695.5,673.5,654.25,637.0,621.75,607.75,594.75,582.75,571.75,561.25,551.5,542.5,533.75,525.5,517.5,510.0,502.75,496.0,489.25,483.0,476.75,471.0,465.25,459.75,454.25,449.25,444.25,439.25,434.5,430.0,425.5,421.0,416.75,412.75,408.75,404.75,400.75,397.0,393.5,389.75,386.25,382.75,379.5,376.0,372.75,369.75,366.5,363.5,360.5,357.5,354.5,351.75,348.75,346.0,343.25,340.75,338.0,335.5,332.75,330.25,328.0,325.5,323.0,320.75,318.25,316.0,313.75,311.5,309.25,307.0,305.0,302.75,300.75,298.75,296.75,294.75,292.75,290.75,288.75,286.75,285.0,283.0,281.25,279.5,277.5,275.75,274.0,272.25,270.5,269.0,267.25,265.5
266.5,307.0,300.75,0.0,649.75,0.0,788.5,749.75,719.25,693.75,672.0,653.0,636.0,620.75,606.75,594.0,582.0,571.0,560.75,551.0,541.75,533.0,524.75,516.75,509.25,502.25,495.25,488.75,482.25,476.25,470.25,464.5,459.0,453.75,448.5,443.5,438.75,434.0,429.25,424.75,420.5,416.25,412.0,408.0,404.0,400.25,396.5,392.75,389.25,385.75,382.25,378.75,375.5,372.25,369.0,366.0,362.75,359.75,356.75,354.0,351.0,348.25,345.5,342.75,340.0,337.5,334.75,332.25,329.75,327.25,324.75,322.5,320.0,317.75,315.5,313.25,311.0,308.75,306.5,304.25,302.25,300.25,298.0,296.0,294.0,292.0,290.0,288.25,286.25,284.25,282.5,280.75,278.75,277.0,275.25,273.5,271.75,270.0,268.25,266.5,265.0
275.0,893.0,0.0,284.75,643.0,582.75,784.5,747.0,717.0,692.0,670.5,651.75,635.0,619.75,605.75,593.0,581.25,570.25,560.0,550.25,541.0,532.25,524.0,516.25,508.75,501.5,494.5,488.0,481.75,475.5,469.75,464.0,458.5,453.0,448.0,443.0,438.0,433.25,428.75,424.25,419.75,415.5,411.5,407.5,403.5,399.5,395.75,392.25,388.5,385.0,381.5,378.25,374.75,371.5,368.5,365.25,362.25,359.25,356.25,353.25,350.5,347.5,344.75,342.0,339.5,336.75,334.25,331.75,329.25,326.75,324.25,321.75,319.5,317.0,314.75,312.5,310.25,308.0,306.0,303.75,301.75,299.5,297.5,295.5,293.5,291.5,289.5,287.5,285.5,283.75,281.75,280.0,278.25,276.5,274.5,272.75,271.0,269.5,267.75,266.0,264.25
